timestamp,angle,trackPos,speedX,speedY,speedZ,rpm,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,target_steer,target_accel,target_brake
11.23,-0.038511,-0.0270996,72.2156,-0.389262,-1.37395,8279.01,66.5131,66.0816,63.5543,63.336,5.13931,5.18338,5.3935,5.80522,6.49878,7.64433,9.63558,13.5879,20.8185,26.5569,30.9556,15.9186,10.4324,7.93793,6.56719,5.7491,5.25422,4.97702,4.86811,-0.2446676934955972,2.3166872431511037e-32,0.0
11.25,-0.0347629,-0.0247864,72.0833,-0.764205,-1.24532,8264.48,65.7443,66.6023,62.7121,63.9596,5.12703,5.17439,5.38787,5.80366,6.50309,7.65882,9.67149,13.683,20.6913,26.2663,30.5945,15.7724,10.3835,7.91859,6.56055,5.74924,5.2587,4.98485,4.87902,-0.32757714118499015,1.853349794520883e-32,0.0
11.27,-0.0267798,-0.0233032,71.939,-1.0479,-1.18111,8245.18,65.1616,66.9699,62.1034,64.2753,5.11835,5.17288,5.39425,5.82015,6.53466,7.71641,9.78283,13.9392,20.7069,26.0936,30.3241,15.4186,10.2458,7.85069,6.52385,5.72959,5.24994,4.98414,4.88524,-0.39079843686932114,1.4826798356167064e-32,0.0
11.29,-0.0155045,-0.0228271,71.7862,-1.22018,-1.19065,8223.62,64.6781,67.2464,61.5709,64.4783,5.11475,5.17949,5.41246,5.8536,6.59108,7.81277,9.96195,14.3435,20.8178,26.0054,30.1205,14.9228,10.0426,7.74509,6.4629,5.69336,5.22957,4.97544,4.88645,-0.43884064052777283,1.1861438684933652e-32,0.0
11.31,-0.00142786,-0.0234985,71.6265,-1.28497,-1.2436,8201.57,64.2481,67.4686,61.0842,64.6273,5.1175,5.19514,5.4431,5.90431,6.67242,7.94789,10.2097,14.9002,20.9969,25.9822,29.9698,14.3317,9.78923,7.60879,6.38131,5.64249,5.19856,4.95908,4.88251,-0.3380938188753982,9.489150947946922e-33,0.0
11.33,0.0142957,-0.0252869,71.4959,-1.13575,-1.31198,8182.71,64.0609,67.6974,60.7717,64.6461,5.12696,5.21921,5.48453,5.96937,6.77403,8.11439,10.5143,15.4696,21.1996,25.988,29.8444,13.7122,9.51257,7.45567,6.28721,5.58201,5.16002,4.93681,4.87406,-0.1217160848275399,7.591320758357537e-33,0.0
11.35,0.0281998,-0.0278992,71.4218,-0.550572,-1.3761,8173.2,64.2299,67.2536,60.9766,64.2859,5.14154,5.24695,5.52827,6.03523,6.87452,8.27706,10.8113,15.8904,21.3201,25.9349,29.6763,13.1943,9.27188,7.31859,6.2007,5.52469,5.12191,4.91301,4.86244,0.046825749257171284,6.07305660668603e-33,0.0
11.37,0.0353409,-0.0306519,71.3376,0.103514,-1.42161,8168.44,64.7924,66.2373,61.8115,63.3804,5.15648,5.26887,5.55895,6.07826,6.93711,8.37494,10.9857,16.0294,21.225,25.7089,29.3758,12.9243,9.13984,7.23985,6.14852,5.48801,5.09545,4.89407,4.84977,0.17695644604821423,4.858445285348824e-33,0.0
11.39,0.0352222,-0.0330566,71.2201,0.5866,-1.44093,8158.3,65.4549,65.2778,62.6342,62.4069,5.16849,5.28103,5.57165,6.09199,6.95255,8.3932,11.0089,15.9113,20.9185,25.3084,28.9393,12.896,9.11889,7.22284,6.13383,5.47474,5.083,4.88201,4.83772,0.2768468608735804,3.8867562282790594e-33,0.0
11.41,0.0290652,-0.0347778,71.0797,0.925214,-1.43494,8143.05,66.0379,64.5056,63.2974,61.5132,5.17608,5.28301,5.56718,6.07885,6.92585,8.34157,10.9011,15.6027,20.4474,24.7677,28.3904,13.0988,9.19335,7.25973,6.15261,5.48303,5.08421,4.87763,4.82815,0.3532428108117492,3.1094049826232475e-33,0.0
11.43,0.0182078,-0.0355347,70.9254,1.14354,-1.40825,8124.9,66.4875,63.9006,63.6879,60.846,5.17853,5.27536,5.54765,6.04319,6.86499,8.23508,10.6944,15.1617,19.8556,24.1201,27.752,13.9289,9.35131,7.34408,6.20139,5.51132,5.09887,4.88186,4.82313,0.4114617748002303,2.487523986098598e-33,0.0
11.45,0.00378798,-0.0351074,70.7624,1.26067,-1.36335,8105.37,66.802,63.4162,63.9422,60.2933,5.17557,5.25893,5.51534,5.98934,6.77778,8.08828,10.4195,14.6334,19.1787,23.3924,27.0425,30.2554,9.5861,7.47186,6.27798,5.55869,5.12705,4.89565,4.8245,0.4556382626223259,1.9900191888788783e-33,0.0
11.47,-0.0133477,-0.0333862,70.5932,1.29459,-1.30544,8084.9,67.0045,63.0101,64.096,59.8263,5.16739,5.23479,5.47244,5.92116,6.67083,7.91315,10.1012,14.0505,18.4431,22.6045,26.2758,29.4368,9.89579,7.64115,6.38116,5.62459,5.16882,4.91964,4.8335,0.21367050855681674,1.5920153511031028e-33,0.0
11.49,-0.0305427,-0.0304688,70.4975,0.852674,-1.24142,8070.3,66.9057,63.0869,63.9126,59.7744,5.15475,5.20622,5.42524,5.84902,6.56085,7.73763,9.79136,13.4872,17.719,21.8183,25.5021,28.6438,10.2418,7.83024,6.4977,5.70076,5.21921,4.95141,4.84992,0.023995569967569304,1.2736122808824822e-33,0.0
11.51,-0.0409115,-0.0271729,70.4322,0.0896629,-1.06341,8068.16,65.6838,63.7738,62.9234,60.728,5.14017,5.18206,5.38975,5.79832,6.48719,7.62472,9.59971,13.1074,17.1753,21.1921,24.8595,27.998,10.4794,7.96201,6.58104,5.75739,5.25899,4.97925,4.86821,-0.12327940291721574,1.0188898247059857e-33,0.0
11.53,-0.0426656,-0.0241333,70.3256,-0.488295,-0.888419,8060.56,64.6108,64.5392,61.8342,61.7074,5.12533,5.16551,5.37081,5.77586,6.45926,7.58756,9.54488,12.9311,16.8438,20.7637,24.3871,27.5143,10.5475,8.00509,6.61218,5.78181,5.27924,4.99673,4.88378,-0.23675218226779723,8.151118597647885e-34,0.0
11.55,-0.0378081,-0.0217468,70.1939,-0.906604,-0.76108,8046.71,63.828,65.1307,60.9071,62.4264,5.11239,5.15686,5.3666,5.77711,6.46844,7.61039,9.59607,12.8938,16.6646,20.4823,24.0449,27.148,10.4828,7.97438,6.59912,5.77818,5.28161,5.00365,4.89476,-0.32398571742059956,6.520894878118308e-34,0.0
11.57,-0.028284,-0.0203003,70.0504,-1.18256,-0.696707,8029.08,63.2578,65.5357,60.2659,62.7991,5.10354,5.15655,5.37572,5.79835,6.50771,7.68074,9.73028,12.9423,16.5846,20.3,23.7924,26.8643,10.3324,7.88978,6.55265,5.75252,5.26922,5.001,4.90046,-0.39095220897937566,5.216715902494647e-34,0.0
11.59,-0.0155356,-0.0199463,69.9023,-1.32376,-0.697591,8010.04,62.8216,65.7834,59.7669,63.0072,5.10035,5.16488,5.39716,5.83701,6.57235,7.79048,9.92999,13.0406,16.5659,20.1813,23.5991,26.64,10.1182,7.76822,6.48213,5.71025,5.24505,4.99013,4.90086,-0.44226514308187054,4.173372721995717e-34,0.0
11.61,-0.000510959,-0.0207397,69.7521,-1.35206,-0.754418,7990.47,62.4633,65.9207,59.3647,63.1095,5.1037,5.18197,5.43023,5.89151,6.65955,7.93512,10.1513,13.1662,16.5843,20.103,23.4448,26.4609,9.86084,7.62193,6.39441,5.65543,5.2115,4.97228,4.8963,-0.3433113658545668,3.3386981775965734e-34,0.0
11.63,0.0154169,-0.0226624,69.6319,-1.18088,-0.846097,7973.89,62.3499,66.0163,59.1604,63.0556,5.11392,5.20697,5.47283,5.95808,6.76325,8.10477,10.3641,13.2913,16.6092,20.0354,23.3025,26.3039,9.5929,7.46606,6.29839,5.59354,5.1719,4.94921,4.88727,-0.12672401864918614,2.6709585420772587e-34,0.0
11.65,0.0291237,-0.0253906,69.558,-0.66689,-0.908282,7969.95,62.5325,65.5553,59.471,62.6518,5.12913,5.23515,5.5168,6.02393,6.86337,8.2665,10.5203,13.3582,16.5781,19.9165,23.1157,26.109,9.38254,7.32985,6.21216,5.53618,5.13356,4.92502,4.87511,0.043237705481780436,2.136766833661807e-34,0.0
11.67,0.0358773,-0.0283569,69.4752,-0.15161,-0.797873,7967.54,63.116,64.5106,60.4297,61.685,5.1451,5.25774,5.54777,6.06676,6.92501,8.36204,10.5527,13.2869,16.4039,19.6592,22.8033,25.7794,9.33909,7.25267,6.16049,5.49943,5.10662,4.90529,4.86134,0.17546656573930156,1.7094134669294456e-34,0.0
11.69,0.0356838,-0.0310059,69.3619,0.35325,-0.665844,7954.74,63.7416,63.575,61.1745,60.7486,5.15831,5.27107,5.56163,6.08165,6.94164,8.37824,10.4696,13.0868,16.095,19.2695,22.3689,25.3134,9.53231,7.23445,6.14463,5.485,5.09302,4.89205,4.84806,0.27786587468180735,1.3675307735435565e-34,0.0
11.71,0.0298859,-0.0329163,69.2219,0.792299,-0.554577,7936.97,64.2749,62.8318,61.6832,59.9711,5.16689,5.2744,5.55897,6.07099,6.91844,8.31989,10.2994,12.7902,15.6839,18.7772,21.8374,24.743,10.2405,7.26703,6.16048,5.49118,5.09263,4.88645,4.83758,0.35696477065721605,1.0940246188348451e-34,0.0
11.73,0.0195003,-0.0337952,69.0648,1.1081,-0.474909,7916.56,64.7184,62.2296,62.0389,59.3038,5.16996,5.26783,5.54109,6.03774,6.86118,8.20391,10.0645,12.4223,15.1957,18.2046,21.2271,24.0962,28.0808,7.34642,6.20609,5.51732,5.1058,4.88967,4.83194,0.4178512290462783,8.752196950678761e-35,0.0
11.75,0.00535879,-0.0334717,68.8977,1.28943,-0.414037,7895.22,65.0671,61.7286,62.2988,58.7172,5.16743,5.25211,5.50981,5.98536,6.77607,8.04529,9.78349,12.0037,14.651,17.5705,20.5529,23.3983,27.1497,7.50068,6.28042,5.56312,5.13285,4.90263,4.83271,0.4644961902538474,7.001757560543009e-35,0.0
11.77,-0.0117994,-0.0318237,68.7255,1.34991,-0.362738,7873.58,65.3182,61.3039,62.4752,58.2093,5.15948,5.22819,5.46712,5.91734,6.66919,7.85644,9.47152,11.5518,14.0676,16.8911,19.8283,22.6709,26.1717,7.80598,6.38296,5.6285,5.17414,4.92615,4.84122,0.2224808233635589,5.601406048434407e-35,0.0
11.79,-0.0291917,-0.0290222,68.6325,0.894488,-0.316753,7859.1,65.22,61.367,62.3127,58.1364,5.1473,5.19994,5.42004,5.84506,6.55863,7.6648,9.16358,11.1091,13.494,16.2168,19.1016,21.945,25.2272,8.34162,6.49956,5.7045,5.22419,4.95741,4.85696,0.031216501486106923,4.481124838747526e-35,0.0
11.81,-0.0401137,-0.0257996,68.5685,0.185685,-0.276651,7857.07,64.1516,61.9236,61.3945,59.0226,5.13313,5.17569,5.38391,5.79299,6.48251,7.52168,8.92607,10.759,13.0292,15.6576,18.4858,21.3175,24.4651,9.25585,6.60019,5.76261,5.26469,4.98541,4.87492,-0.11858158992271386,3.584899870998021e-35,0.0
11.83,-0.0431743,-0.0227417,68.4701,-0.351144,-0.258446,7849.65,63.1348,62.5853,60.3934,59.9156,5.11848,5.15815,5.36265,5.76648,6.4455,7.43094,8.76326,10.5079,12.684,15.2298,18.0025,20.8137,23.8926,28.9417,6.69347,5.79193,5.28788,5.00442,4.89085,-0.23516474662541414,2.8679198967984167e-35,0.0
11.85,-0.040027,-0.0201721,68.3481,-0.74635,-0.269623,7836.91,62.3595,63.1302,59.5165,60.6002,5.10495,5.14735,5.35452,5.76147,6.432,7.376,8.65245,10.3271,12.426,14.9007,17.6214,20.4077,23.4581,28.4502,6.77654,5.79558,5.29492,5.01411,4.90307,-0.3257163179216611,2.2943359174387334e-35,0.0
11.87,-0.0323724,-0.0183838,68.213,-1.03053,-0.309662,7820.89,61.7704,63.5264,58.8992,60.974,5.09459,5.14381,5.35839,5.77475,6.43259,7.34361,8.57527,10.1929,12.2273,14.6401,17.3129,20.0728,23.1205,28.1253,6.85127,5.78003,5.28814,5.01505,4.91065,-0.39596837030751747,1.8354687339509867e-35,0.0
11.89,-0.0214014,-0.0175598,68.0696,-1.22014,-0.370164,7803.33,61.3,63.8038,58.3956,61.2094,5.08896,5.14804,5.3737,5.8022,6.44137,7.32523,8.51983,10.0897,12.0691,14.4275,17.0562,19.7895,22.8542,27.9242,6.92057,5.76143,5.26971,5.00802,4.91333,-0.4503728164146042,1.4683749871607893e-35,0.0
11.91,-0.00783847,-0.0178223,67.92,-1.33167,-0.441592,7784.73,60.8993,64.0024,57.9604,61.3602,5.08927,5.16065,5.40048,5.83253,6.45499,7.31597,8.47929,10.0085,11.9402,14.2505,16.8388,19.5461,22.6457,27.825,6.98617,5.74312,5.24117,4.9937,4.91104,-0.4923623851187046,1.1746999897286314e-35,0.0
11.93,0.00790553,-0.0192871,67.7637,-1.38213,-0.512186,7765.44,60.5381,64.1518,57.5629,61.4626,5.09659,5.18244,5.43884,5.86363,6.47182,7.31331,8.44995,9.94428,11.8345,14.1019,16.6534,19.3358,22.4888,27.8192,7.0481,5.7249,5.20345,4.97243,4.90372,-0.24590553998919443,9.397599917829052e-36,0.0
11.95,0.0242338,-0.021875,67.6625,-1.0907,-0.526553,7750.65,60.5611,64.2429,57.4196,61.3696,5.11088,5.21199,5.47611,5.89017,6.48454,7.30738,8.41869,9.88008,11.7312,13.9582,16.4746,19.1332,22.3496,27.8488,7.12648,5.71377,5.16507,4.94639,4.89206,-0.05035275496553293,7.518079934263241e-36,0.0
11.97,0.0353014,-0.0249146,67.6083,-0.383639,-0.467334,7747.74,61.068,63.2506,58.1519,60.5895,5.12777,5.23936,5.49417,5.8923,6.4665,7.26289,8.33955,9.75751,11.559,13.7367,16.213,18.8475,22.0876,27.6633,7.3287,5.74343,5.1491,4.92307,4.87847,0.10368808420863863,6.014463947410593e-36,0.0
11.99,0.0383959,-0.0277405,67.5157,0.239365,-0.385304,7740.51,61.7942,62.1762,59.0758,59.5608,5.14249,5.25111,5.48628,5.86112,6.40619,7.16512,8.19383,9.55298,11.2887,13.4027,15.8293,18.4373,21.6335,27.1339,7.81037,5.84171,5.16938,4.90672,4.86488,0.22407348261917678,4.811571157928475e-36,0.0
12.01,0.0345538,-0.02995,67.3897,0.725676,-0.290822,7727.19,62.4566,61.3225,59.8538,58.5821,5.15283,5.24466,5.45511,5.80084,6.30986,7.02295,7.99352,9.28187,10.9385,12.9759,15.3426,17.9195,21.0181,26.3146,36.6693,6.02675,5.23393,4.91004,4.85315,0.31782716050280657,3.8492569263427795e-36,0.0
12.03,0.0170116,-0.031127,67.2432,1.08388,-0.189378,7710.35,62.976,60.6705,60.3268,57.853,5.15616,5.22237,5.40455,5.71728,6.18582,6.84785,7.75399,8.96376,10.5318,12.4821,14.7791,17.3182,20.2913,25.2967,34.9913,6.32713,5.35147,4.94762,4.8455,0.38859061449938276,3.079405541074224e-36,0.0
12.05,-0.0272585,-0.0294601,67.0852,1.32262,-0.0850962,7691.73,63.3496,60.1647,60.6363,57.2591,5.14864,5.18659,5.33823,5.61567,6.04134,6.64966,7.48819,8.61514,10.0887,11.9436,14.1616,16.6549,19.4976,24.1628,33.084,6.80189,5.5334,5.02555,4.85572,0.15779749747727484,2.463524432859379e-36,0.0
12.07,-0.0716339,-0.0245035,67.0061,0.91633,0.014519,7680.97,63.1608,60.2515,60.4319,57.2861,5.13176,5.1416,5.26323,5.50639,5.89075,6.44766,7.22154,8.26891,9.6502,11.4097,13.5454,15.9872,18.7228,23.0666,31.272,7.55911,5.77987,5.14253,4.8986,-0.027302505628923036,1.9708195462875032e-36,0.0
12.09,-0.109342,-0.0171556,66.9343,0.237213,0.0978553,7676.32,62.1571,60.7994,59.5152,58.135,5.10724,5.0934,5.18997,5.40474,5.75516,6.27002,6.99116,7.97333,9.27822,10.9569,13.0208,15.415,18.0864,22.2159,29.9692,9.09466,6.05795,5.27913,4.9643,-0.1746189695027947,1.5766556370300027e-36,0.0
12.11,-0.139828,-0.00798244,66.8228,-0.337183,0.214543,7668.15,61.2628,61.3723,58.5985,58.9312,5.07489,5.04206,5.11864,5.31084,5.63438,6.11606,6.79566,7.72647,8.97081,10.5848,12.59,14.9444,17.5806,21.5939,29.1283,46.928,6.35215,5.42421,5.04375,-0.29163001988482,1.2613245096240022e-36,0.0
12.13,-0.164708,0.00264397,66.6872,-0.813591,0.356669,7652.97,60.575,61.8246,57.8602,59.4394,5.03509,4.98695,5.0474,5.22135,5.52317,5.97808,6.62423,7.51371,8.70926,10.2708,12.2282,14.5501,17.1676,21.1335,28.6125,46.47,6.6617,5.57424,5.13207,-0.3847740232428623,1.0090596076992017e-36,0.0
12.15,-0.185389,0.0144604,66.5363,-1.18907,0.465004,7634.79,60.0357,62.1525,57.292,59.7311,4.98857,4.92791,4.97507,5.13394,5.41773,5.85042,6.46885,7.32413,8.47932,9.99749,11.9155,14.211,16.8201,20.7875,28.3306,46.6927,6.99047,5.72809,5.22668,-0.45916474000789975,8.072476861593614e-37,0.0
12.17,-0.202659,0.0272831,66.3749,-1.45512,0.521129,7614.54,59.5765,62.4031,56.7868,59.9272,4.93587,4.86497,4.90114,5.04742,5.31607,5.73005,6.32513,7.15167,8.27308,9.75512,11.6406,13.915,16.5242,20.5328,28.2422,47.5339,7.34208,5.8844,5.32574,-0.5187512031084716,6.457981489274891e-37,0.0
12.19,-0.216914,0.0409983,66.2047,-1.61811,0.534942,7593.11,59.1578,62.612,56.3135,60.0726,4.87723,4.79812,4.82532,4.96113,5.21707,5.61527,6.19066,6.99304,8.08624,9.53843,11.3976,13.6563,16.2742,20.3611,28.3391,49.0474,7.71948,6.04132,5.42768,-0.5665894832834655,5.166385191419913e-37,0.0
12.21,-0.228415,0.0554928,66.0263,-1.69523,0.530837,7570.95,58.765,62.7896,55.8628,60.1842,4.81297,4.72751,4.74755,4.87479,5.12014,5.5051,6.06395,6.84616,7.91603,9.34405,11.1829,13.431,16.0675,20.2704,28.6292,51.3758,8.12667,6.19669,5.53101,-0.6050765529811999,4.13310815313593e-37,0.0
12.23,-0.237402,0.0706442,65.8409,-1.69851,0.523357,7548.24,58.3954,62.9314,55.4357,60.2637,4.74359,4.65349,4.66798,4.78832,5.02496,5.39889,5.94396,6.70948,7.76037,9.16932,10.9933,13.2359,15.9028,20.2613,29.13,54.7661,8.57216,6.34842,5.63438,-0.6361095424598873,3.306486522508744e-37,0.0
12.25,-0.244164,0.0863462,65.6498,-1.63822,0.519142,7525.07,58.0462,63.0265,55.0365,60.3082,4.66967,4.57641,4.58677,4.70166,4.93118,5.29596,5.82959,6.58137,7.61701,9.01141,10.8255,13.0672,15.7787,20.3348,29.8661,59.6253,9.08087,6.49513,5.73687,-0.6612073496377625,2.645189218006995e-37,0.0
12.27,-0.248987,0.102515,65.4537,-1.52452,0.520184,7501.49,57.7144,63.0709,54.6665,60.3172,4.59175,4.49663,4.50407,4.61473,4.83847,5.19568,5.7198,6.46032,7.48388,8.86764,10.6761,12.9214,15.6938,20.4935,30.8738,66.668,9.75264,6.63602,5.83795,-0.681581638752948,2.1161513744055963e-37,0.0
12.29,-0.252148,0.119061,65.2524,-1.36655,0.525656,7477.44,57.3942,63.0637,54.3236,60.2917,4.51046,4.41458,4.42012,4.52757,4.74663,5.09756,5.61379,6.34512,7.35926,8.73567,10.5425,12.7951,15.6475,20.7422,32.2071,77.2569,11.1408,6.77062,5.93724,-0.6982026476854732,1.692921099524477e-37,0.0
12.31,-0.253892,0.135917,65.0459,-1.17213,0.533831,7452.88,57.0848,63.0117,54.0043,60.235,4.42633,4.33062,4.3351,4.44018,4.65547,5.00118,5.51082,6.23465,7.24159,8.61351,10.422,12.6855,15.6398,21.0885,33.9466,94.3235,11.6926,6.89883,6.03457,-0.7118436885497154,1.3543368796195817e-37,0.0
12.33,-0.254423,0.153027,64.8337,-0.948611,0.542902,7427.75,56.779,62.9174,53.7039,60.1508,4.33984,4.24507,4.24919,4.35259,4.56485,4.9062,5.41033,6.12806,7.12965,8.4995,10.3126,12.5901,15.6716,21.5443,36.2163,116.916,11.8288,7.02067,6.12989,-0.7231203119059424,1.0834695036956654e-37,0.0
12.35,-0.253917,0.170335,64.6151,-0.701021,0.551284,7401.98,56.4755,62.7895,53.4169,60.0434,4.25144,4.15826,4.16261,4.26489,4.47472,4.81241,5.31191,6.0247,7.0225,8.39236,10.2127,12.507,15.7451,22.1269,39.212,134.014,11.8129,7.13627,6.22316,-0.7325254052894318,8.667756029565324e-38,0.0
12.37,-0.252485,0.18779,64.3894,-0.43422,0.558002,7375.51,56.1697,62.6317,53.1387,59.9165,4.16153,4.07049,4.07555,4.1772,4.38512,4.71975,5.21537,5.92422,6.91962,8.2914,10.1214,12.4352,15.8642,22.8622,43.2587,149.057,11.7312,7.24549,6.31425,-0.740444454656483,6.934204823652259e-38,0.0
12.39,-0.250236,0.20535,64.1565,-0.151267,0.562616,7348.31,55.8636,62.4518,52.8661,59.7727,4.07045,3.98202,3.9882,4.08961,4.29604,4.62812,5.1205,5.82626,6.82049,8.1959,10.0379,12.3769,16.0343,23.786,48.925,164.479,11.6206,7.34845,6.40316,-0.7471888357391643,5.547363858921807e-38,0.0
12.41,-0.247243,0.222975,63.9157,0.144322,0.564776,7320.34,55.5515,62.2495,52.5965,59.6144,3.97851,3.89309,3.90076,4.00227,4.20758,4.53753,5.02722,5.73068,6.72484,8.10549,9.96155,12.3408,16.2628,24.9502,57.3016,57.8025,11.4971,7.44511,6.48979,-0.753004538800625,4.4378910871374456e-38,0.0
12.43,-0.243571,0.240628,63.6667,0.449951,0.564884,7291.58,55.2336,62.0292,52.3275,59.4433,3.886,3.80392,3.81337,3.91528,4.11979,4.44799,4.93549,5.63734,6.63248,8.0199,9.89211,12.3293,16.5595,26.4311,70.7688,38.4537,11.369,7.53552,6.57412,-0.7580899007589662,3.5503128697099564e-38,0.0
12.45,-0.239262,0.25828,63.409,0.763523,0.563199,7261.98,54.91,61.7935,52.0571,59.2606,3.79314,3.7147,3.72619,3.82875,4.03273,4.35952,4.84527,5.54617,6.54326,7.93896,9.82941,12.3451,16.9379,28.344,95.6884,30.1316,11.2403,7.61972,6.65613,-0.7626020417237295,2.8402502957679653e-38,0.0
12.47,-0.234351,0.27589,63.1423,1.08346,0.560047,7231.51,54.5782,61.5433,51.7838,59.0676,3.70021,3.62567,3.63942,3.74285,3.94655,4.27224,4.75668,5.45724,6.45726,7.86273,9.77351,12.3919,17.4164,30.8721,123.575,25.466,11.1128,7.69769,6.73571,-0.7666677431363645,2.2722002366143724e-38,0.0
12.49,-0.228861,0.293419,62.8663,1.4081,0.556009,7200.15,54.2397,61.2812,51.5066,58.865,3.60748,3.53705,3.55327,3.65777,3.86141,4.1863,4.66982,5.37068,6.37461,7.7914,9.72463,12.4742,18.0201,34.3225,142.342,22.4589,10.9873,7.76937,6.81278,-0.7703882074725624,1.8177601892914978e-38,0.0
12.51,-0.222812,0.310848,62.5812,1.73671,0.551342,7167.89,53.895,61.0085,51.2247,58.6531,3.5151,3.44897,3.46781,3.57357,3.77737,4.10172,4.58473,5.28647,6.29532,7.725,9.68289,12.5978,18.7839,39.25,159.339,20.3449,10.8646,7.83497,6.88737,-0.773844550368995,1.4542081514331983e-38,0.0
12.53,-0.216229,0.328144,62.2864,2.06839,0.5462,7134.71,53.54,60.723,50.9377,58.4323,3.4233,3.36163,3.38324,3.4904,3.69455,4.01862,4.5015,5.20475,6.2195,7.6637,9.64852,12.7702,19.7579,46.7719,84.1612,18.7672,10.7448,7.89463,6.95949,-0.7771062550425034,1.1633665211465586e-38,0.0
12.55,-0.209121,0.345271,61.982,2.40273,0.540632,7100.6,53.1777,60.4277,50.645,58.203,3.33232,3.27523,3.29974,3.40844,3.61312,3.93718,4.4203,5.12569,6.14741,7.60784,9.6237,13.0016,21.0171,59.5193,54.877,17.5368,10.628,7.94842,7.02909,-0.7802265554795025,9.306932169172468e-39,0.0
12.57,-0.201503,0.362194,61.668,2.73957,0.534415,7065.56,52.8072,60.1218,50.3466,57.9649,3.24238,3.18998,3.21749,3.32787,3.53325,3.85753,4.34131,5.04948,6.07928,7.55774,9.62112,13.3051,22.6772,85.5064,41.7728,16.5445,10.5141,7.99656,7.09617,-0.7832508061836385,7.445545735337975e-39,0.0
12.59,-0.193385,0.37889,61.3442,3.07858,0.527449,7029.56,52.4281,59.8049,50.0424,57.7182,3.15365,3.106,3.13661,3.24877,3.45502,3.77979,4.26461,4.97624,6.01528,7.51368,9.64621,13.6984,24.9275,121.783,34.3121,15.7231,10.4031,8.03933,7.16083,-0.7862163316340741,5.95643658827038e-39,0.0
12.61,-0.18478,0.395313,61.0107,3.41967,0.519339,6992.62,52.0403,59.4774,49.7323,57.4629,3.0664,3.02357,3.05733,3.17139,3.37868,3.70418,4.19047,4.90628,5.95581,7.47615,9.70364,14.2067,28.1007,142.684,29.4758,15.0282,10.2949,8.07689,7.22303,-0.7891549646222787,4.765149270616304e-39,0.0
12.63,-0.175714,0.411465,60.6673,3.76173,0.510474,6954.74,51.6437,59.1389,49.4165,57.1989,2.98067,2.94268,2.97965,3.0957,3.30416,3.63065,4.11882,4.83951,5.90079,7.44518,9.79871,14.8641,32.8369,161.663,26.0742,14.4305,10.1898,8.10985,7.28306,-0.7920978087048451,3.812119416493043e-39,0.0
12.65,-0.1662,0.427346,60.3139,4.10334,0.501364,6915.91,51.2385,58.7895,49.0949,56.9261,2.89651,2.86335,2.90358,3.02168,3.23146,3.55916,4.04961,4.77593,5.8503,7.42092,9.93855,15.7219,40.5517,84.9855,23.543,13.9094,10.088,8.13872,7.34117,-0.7950693247267453,3.0496955331944344e-39,0.0
12.67,-0.156247,0.442876,59.9506,4.44564,0.490955,6876.1,50.8247,58.4299,48.767,56.6447,2.81432,2.78601,2.8295,2.94975,3.161,3.49017,3.98336,4.71613,5.80504,7.40427,10.1336,16.8601,55.128,59.0986,21.5785,13.4488,9.98899,8.16348,7.39721,-0.7980897200828052,2.4397564265555475e-39,0.0
12.69,-0.145856,0.45806,59.5772,4.78733,0.479616,6835.34,50.4023,58.0601,48.4327,56.355,2.73414,2.71064,2.75743,2.87989,3.09276,3.42368,3.9201,4.66018,5.76521,7.40129,10.397,18.4065,92.3772,45.9616,20.0044,13.0375,9.89272,8.18457,7.45143,-0.8011756214751224,1.951805141244438e-39,0.0
12.71,-0.135046,0.472886,59.1937,5.1276,0.467742,6793.6,49.9713,57.6803,48.092,56.0568,2.65604,2.63731,2.68741,2.81215,3.02678,3.35973,3.85987,4.60819,5.73101,7.42469,10.747,20.5822,128.345,37.9951,18.7111,12.667,9.79937,8.20246,7.50407,-0.8043463588570442,1.5614441129955503e-39,0.0
12.73,-0.123818,0.487298,58.8001,5.46639,0.454881,6750.9,49.5318,57.2908,47.7448,55.7503,2.58031,2.56632,2.61973,2.74683,2.9634,3.29869,3.80311,4.56069,5.70313,7.47975,11.2103,23.8076,149.117,32.6327,17.6261,12.3304,9.70854,8.21725,7.55511,-0.8076154090526328,1.2491552903964403e-39,0.0
12.75,-0.112186,0.501309,58.3963,5.80271,0.441483,6707.21,49.0814,56.8898,47.3908,55.4355,2.50693,2.49761,2.55434,2.68388,2.90254,3.24048,3.74977,4.51769,5.68171,7.57223,11.8249,28.9823,171.775,28.7671,16.7005,12.0228,9.62045,8.22947,7.60492,-0.8109988275264306,9.993242323171523e-40,0.0
12.77,-0.100149,0.514875,57.9823,6.13627,0.427398,6662.55,48.6241,56.4808,47.03,55.1125,2.4361,2.4314,2.49145,2.62351,2.84447,3.18543,3.70023,4.47969,5.66745,7.71053,12.6505,38.4579,75.0355,25.8403,15.8993,11.7397,9.53486,8.23929,7.65355,-0.8145081631598177,7.994593858537218e-40,0.0
